releasedate,aw_contractperiod_startdate,aw_contractperiod_enddate,buyer,buyer_matched_name,level1,ocid,aw_supplier_name,aw_value,aw_total_suppliers,aw_value_currency
2017-09-21 22:04:30.509715+00,2017-10-02 00:00:00+00,2017-12-22 00:00:00+00,Liverpool City Council,LIVERPOOL CITY COUNCIL,Local Government,ocds-0c46vo-0136-af7f52be-c59e-e711-80e6-005056b64545,Deloitte,,1,
2017-09-21 22:04:30.509715+00,2017-10-02 00:00:00+00,2017-12-22 00:00:00+00,Liverpool City Council,LIVERPOOL CITY COUNCIL,Local Government,ocds-0c46vo-0136-af7f52be-c59e-e711-80e6-005056b64545,Deloitte,,1,
2017-09-21 22:04:30.509715+00,2017-10-02 00:00:00+00,2017-12-22 00:00:00+00,Liverpool City Council,LIVERPOOL CITY COUNCIL,Local Government,ocds-0c46vo-0136-af7f52be-c59e-e711-80e6-005056b64545,Deloitte,,1,
2017-09-21 22:04:30.509715+00,2017-10-02 00:00:00+00,2017-12-22 00:00:00+00,Liverpool City Council,LIVERPOOL CITY COUNCIL,Local Government,ocds-0c46vo-0136-af7f52be-c59e-e711-80e6-005056b64545,Deloitte,,1,
2017-09-21 22:04:30.509715+00,2017-10-02 00:00:00+00,2017-12-22 00:00:00+00,Liverpool City Council,LIVERPOOL CITY COUNCIL,Local Government,ocds-0c46vo-0136-af7f52be-c59e-e711-80e6-005056b64545,Deloitte,,1,
2017-09-21 22:04:30.509715+00,2017-10-02 00:00:00+00,2017-12-22 00:00:00+00,Liverpool City Council,LIVERPOOL CITY COUNCIL,Local Government,ocds-0c46vo-0136-af7f52be-c59e-e711-80e6-005056b64545,Deloitte,,1,
2017-09-21 22:04:30.509715+00,2017-10-02 00:00:00+00,2017-12-22 00:00:00+00,Liverpool City Council,LIVERPOOL CITY COUNCIL,Local Government,ocds-0c46vo-0136-af7f52be-c59e-e711-80e6-005056b64545,Deloitte,,1,
2017-09-21 22:04:30.509715+00,2017-10-02 00:00:00+00,2017-12-22 00:00:00+00,Liverpool City Council,LIVERPOOL CITY COUNCIL,Local Government,ocds-0c46vo-0136-af7f52be-c59e-e711-80e6-005056b64545,Deloitte,,1,
2017-09-21 22:04:30.509715+00,2017-10-02 00:00:00+00,2017-12-22 00:00:00+00,Liverpool City Council,LIVERPOOL CITY COUNCIL,Local Government,ocds-0c46vo-0136-af7f52be-c59e-e711-80e6-005056b64545,Deloitte,,1,
2017-09-21 22:04:30.509715+00,2017-10-02 00:00:00+00,2017-12-22 00:00:00+00,Liverpool City Council,LIVERPOOL CITY COUNCIL,Local Government,ocds-0c46vo-0136-af7f52be-c59e-e711-80e6-005056b64545,Deloitte,,1,
2017-09-21 22:04:30.509715+00,2017-10-02 00:00:00+00,2017-12-22 00:00:00+00,Liverpool City Council,LIVERPOOL CITY COUNCIL,Local Government,ocds-0c46vo-0136-af7f52be-c59e-e711-80e6-005056b64545,Deloitte,,1,
2017-09-21 22:04:30.509715+00,2017-10-02 00:00:00+00,2017-12-22 00:00:00+00,Liverpool City Council,LIVERPOOL CITY COUNCIL,Local Government,ocds-0c46vo-0136-af7f52be-c59e-e711-80e6-005056b64545,Deloitte,,1,
2017-09-21 22:04:30.509715+00,2017-10-02 00:00:00+00,2017-12-22 00:00:00+00,Liverpool City Council,LIVERPOOL CITY COUNCIL,Local Government,ocds-0c46vo-0136-af7f52be-c59e-e711-80e6-005056b64545,Deloitte,,1,
2017-09-21 22:04:30.509715+00,2017-10-02 00:00:00+00,2017-12-22 00:00:00+00,Liverpool City Council,LIVERPOOL CITY COUNCIL,Local Government,ocds-0c46vo-0136-af7f52be-c59e-e711-80e6-005056b64545,Deloitte,,1,
2017-09-21 22:04:30.509715+00,2017-10-02 00:00:00+00,2017-12-22 00:00:00+00,Liverpool City Council,LIVERPOOL CITY COUNCIL,Local Government,ocds-0c46vo-0136-af7f52be-c59e-e711-80e6-005056b64545,Deloitte,,1,
2017-09-21 22:04:30.509715+00,2017-10-02 00:00:00+00,2017-12-22 00:00:00+00,Liverpool City Council,LIVERPOOL CITY COUNCIL,Local Government,ocds-0c46vo-0136-af7f52be-c59e-e711-80e6-005056b64545,Deloitte,,1,
2017-09-21 22:04:30.509715+00,2017-10-02 00:00:00+00,2017-12-22 00:00:00+00,Liverpool City Council,LIVERPOOL CITY COUNCIL,Local Government,ocds-0c46vo-0136-af7f52be-c59e-e711-80e6-005056b64545,Deloitte,,1,
2018-10-15 12:19:52+00,2017-12-15 00:00:00+00,2018-03-02 00:00:00+00,DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,Central Government,ocds-0c46vo-0001-e60b37af-7369-481f-be1b-ce7917e8a854,Deloitte,159222,1,GBP
2018-10-15 12:19:52+00,2017-12-15 00:00:00+00,2018-03-02 00:00:00+00,DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,Central Government,ocds-0c46vo-0001-e60b37af-7369-481f-be1b-ce7917e8a854,Deloitte,159222,1,GBP
2018-10-15 12:19:52+00,2017-12-15 00:00:00+00,2018-03-02 00:00:00+00,DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,Central Government,ocds-0c46vo-0001-e60b37af-7369-481f-be1b-ce7917e8a854,Deloitte,159222,1,GBP
2018-10-15 12:19:52+00,2017-12-15 00:00:00+00,2018-03-02 00:00:00+00,DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,Central Government,ocds-0c46vo-0001-e60b37af-7369-481f-be1b-ce7917e8a854,Deloitte,159222,1,GBP
2018-10-15 12:19:52+00,2017-12-15 00:00:00+00,2018-03-02 00:00:00+00,DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,Central Government,ocds-0c46vo-0001-e60b37af-7369-481f-be1b-ce7917e8a854,Deloitte,159222,1,GBP
2018-10-15 12:19:52+00,2017-12-15 00:00:00+00,2018-03-02 00:00:00+00,DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,Central Government,ocds-0c46vo-0001-e60b37af-7369-481f-be1b-ce7917e8a854,Deloitte,159222,1,GBP
2018-10-15 12:19:52+00,2017-12-15 00:00:00+00,2018-03-02 00:00:00+00,DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,Central Government,ocds-0c46vo-0001-e60b37af-7369-481f-be1b-ce7917e8a854,Deloitte,159222,1,GBP
2018-10-15 12:19:52+00,2017-12-15 00:00:00+00,2018-03-02 00:00:00+00,DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,Central Government,ocds-0c46vo-0001-e60b37af-7369-481f-be1b-ce7917e8a854,Deloitte,159222,1,GBP
2018-10-15 12:19:52+00,2017-12-15 00:00:00+00,2018-03-02 00:00:00+00,DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,Central Government,ocds-0c46vo-0001-e60b37af-7369-481f-be1b-ce7917e8a854,Deloitte,159222,1,GBP
2018-10-15 12:19:52+00,2017-12-15 00:00:00+00,2018-03-02 00:00:00+00,DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,Central Government,ocds-0c46vo-0001-e60b37af-7369-481f-be1b-ce7917e8a854,Deloitte,159222,1,GBP
2018-10-15 12:19:52+00,2017-12-15 00:00:00+00,2018-03-02 00:00:00+00,DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,Central Government,ocds-0c46vo-0001-e60b37af-7369-481f-be1b-ce7917e8a854,Deloitte,159222,1,GBP
2018-10-15 12:19:52+00,2017-12-15 00:00:00+00,2018-03-02 00:00:00+00,DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,Central Government,ocds-0c46vo-0001-e60b37af-7369-481f-be1b-ce7917e8a854,Deloitte,159222,1,GBP
2018-02-15 00:00:00+00,,,The Common Services Agency (more commonly known as NHS National Services Scotland) ("NSS"),,,ocds-0c46vo-0353-FEB310255,Deloitte LLP,240000.0,1,GBP
2019-03-13 00:00:00+00,,,Network Homes Ltd,,,ocds-0c46vo-0353-MAR287523,Deloitte LLP,2000000.0,1,GBP
2019-03-04 00:00:00+00,,,University of Leeds,UNIVERSITY OF LEEDS,,ocds-0c46vo-0353-MAR286350,Deloitte LLP,840000.0,1,GBP
2019-03-04 00:00:00+00,,,University of Leeds,UNIVERSITY OF LEEDS,,ocds-0c46vo-0353-MAR286350,Deloitte LLP,840000.0,1,GBP
2019-03-04 00:00:00+00,,,University of Leeds,UNIVERSITY OF LEEDS,,ocds-0c46vo-0353-MAR286350,Deloitte LLP,840000.0,1,GBP
2019-03-04 00:00:00+00,,,University of Leeds,UNIVERSITY OF LEEDS,,ocds-0c46vo-0353-MAR286350,Deloitte LLP,840000.0,1,GBP
2019-03-04 00:00:00+00,,,University of Leeds,UNIVERSITY OF LEEDS,,ocds-0c46vo-0353-MAR286350,Deloitte LLP,840000.0,1,GBP
2019-03-04 00:00:00+00,,,University of Leeds,UNIVERSITY OF LEEDS,,ocds-0c46vo-0353-MAR286350,Deloitte LLP,840000.0,1,GBP
2019-03-04 00:00:00+00,,,University of Leeds,UNIVERSITY OF LEEDS,,ocds-0c46vo-0353-MAR286350,Deloitte LLP,840000.0,1,GBP
2019-03-04 00:00:00+00,,,University of Leeds,UNIVERSITY OF LEEDS,,ocds-0c46vo-0353-MAR286350,Deloitte LLP,840000.0,1,GBP
2019-03-04 00:00:00+00,,,University of Leeds,UNIVERSITY OF LEEDS,,ocds-0c46vo-0353-MAR286350,Deloitte LLP,840000.0,1,GBP
2018-08-02 00:00:00+00,,,The British Broadcasting Corporation (BBC),,,ocds-0c46vo-0133-336805-2018,Deloitte LLP,1.0,1,GBP
2018-06-21 00:00:00+00,,,Homes England (the name adopted by the Homes and Communities Agency),,,ocds-0c46vo-0133-266497-2018,Deloitte LLP,150000000.0,1,GBP
2019-03-05 16:10:31+00,2019-02-18 00:00:00+00,2021-02-17 00:00:00+00,STUDENT LOANS COMPANY LIMITED,STUDENT LOANS COMPANY LIMITED,Central Government,ocds-0c46vo-0001-889ec892-1bab-44d6-a0af-7f82c200d13d,Deloitte LLP,400400,1,GBP
2019-03-05 16:10:31+00,2019-02-18 00:00:00+00,2021-02-17 00:00:00+00,STUDENT LOANS COMPANY LIMITED,STUDENT LOANS COMPANY LIMITED,Central Government,ocds-0c46vo-0001-889ec892-1bab-44d6-a0af-7f82c200d13d,Deloitte LLP,400400,1,GBP
2018-05-15 00:00:00+00,,,Scottish Police Authority,,,ocds-0c46vo-0353-MAY319119,Deloitte,273840.0,1,GBP
2017-07-19 22:06:41.489544+00,2017-08-11 00:00:00+00,2018-02-28 00:00:00+00,Bristol City Council,BRISTOL CITY COUNCIL,Local Government,ocds-0c46vo-0136-f0943f88-ae1a-e711-80dd-005056b64545,Deloitte LLP,,1,
2017-07-19 22:06:41.489544+00,2017-08-11 00:00:00+00,2018-02-28 00:00:00+00,Bristol City Council,BRISTOL CITY COUNCIL,Local Government,ocds-0c46vo-0136-f0943f88-ae1a-e711-80dd-005056b64545,Deloitte LLP,,1,
2017-07-19 22:06:41.489544+00,2017-08-11 00:00:00+00,2018-02-28 00:00:00+00,Bristol City Council,BRISTOL CITY COUNCIL,Local Government,ocds-0c46vo-0136-f0943f88-ae1a-e711-80dd-005056b64545,Deloitte LLP,,1,
2017-07-19 22:06:41.489544+00,2017-08-11 00:00:00+00,2018-02-28 00:00:00+00,Bristol City Council,BRISTOL CITY COUNCIL,Local Government,ocds-0c46vo-0136-f0943f88-ae1a-e711-80dd-005056b64545,Deloitte LLP,,1,
2017-07-19 22:06:41.489544+00,2017-08-11 00:00:00+00,2018-02-28 00:00:00+00,Bristol City Council,BRISTOL CITY COUNCIL,Local Government,ocds-0c46vo-0136-f0943f88-ae1a-e711-80dd-005056b64545,Deloitte LLP,,1,
2017-07-19 22:06:41.489544+00,2017-08-11 00:00:00+00,2018-02-28 00:00:00+00,Bristol City Council,BRISTOL CITY COUNCIL,Local Government,ocds-0c46vo-0136-f0943f88-ae1a-e711-80dd-005056b64545,Deloitte LLP,,1,
2017-07-19 22:06:41.489544+00,2017-08-11 00:00:00+00,2018-02-28 00:00:00+00,Bristol City Council,BRISTOL CITY COUNCIL,Local Government,ocds-0c46vo-0136-f0943f88-ae1a-e711-80dd-005056b64545,Deloitte LLP,,1,
2017-07-19 22:06:41.489544+00,2017-08-11 00:00:00+00,2018-02-28 00:00:00+00,Bristol City Council,BRISTOL CITY COUNCIL,Local Government,ocds-0c46vo-0136-f0943f88-ae1a-e711-80dd-005056b64545,Deloitte LLP,,1,
2017-07-19 22:06:41.489544+00,2017-08-11 00:00:00+00,2018-02-28 00:00:00+00,Bristol City Council,BRISTOL CITY COUNCIL,Local Government,ocds-0c46vo-0136-f0943f88-ae1a-e711-80dd-005056b64545,Deloitte LLP,,1,
2017-07-19 22:06:41.489544+00,2017-08-11 00:00:00+00,2018-02-28 00:00:00+00,Bristol City Council,BRISTOL CITY COUNCIL,Local Government,ocds-0c46vo-0136-f0943f88-ae1a-e711-80dd-005056b64545,Deloitte LLP,,1,
2017-07-19 22:06:41.489544+00,2017-08-11 00:00:00+00,2018-02-28 00:00:00+00,Bristol City Council,BRISTOL CITY COUNCIL,Local Government,ocds-0c46vo-0136-f0943f88-ae1a-e711-80dd-005056b64545,Deloitte LLP,,1,
2017-07-19 22:06:41.489544+00,2017-08-11 00:00:00+00,2018-02-28 00:00:00+00,Bristol City Council,BRISTOL CITY COUNCIL,Local Government,ocds-0c46vo-0136-f0943f88-ae1a-e711-80dd-005056b64545,Deloitte LLP,,1,
2017-07-19 22:06:41.489544+00,2017-08-11 00:00:00+00,2018-02-28 00:00:00+00,Bristol City Council,BRISTOL CITY COUNCIL,Local Government,ocds-0c46vo-0136-f0943f88-ae1a-e711-80dd-005056b64545,Deloitte LLP,,1,
2017-07-19 22:06:41.489544+00,2017-08-11 00:00:00+00,2018-02-28 00:00:00+00,Bristol City Council,BRISTOL CITY COUNCIL,Local Government,ocds-0c46vo-0136-f0943f88-ae1a-e711-80dd-005056b64545,Deloitte LLP,,1,
2017-07-19 22:06:41.489544+00,2017-08-11 00:00:00+00,2018-02-28 00:00:00+00,Bristol City Council,BRISTOL CITY COUNCIL,Local Government,ocds-0c46vo-0136-f0943f88-ae1a-e711-80dd-005056b64545,Deloitte LLP,,1,
2017-07-19 22:06:41.489544+00,2017-08-11 00:00:00+00,2018-02-28 00:00:00+00,Bristol City Council,BRISTOL CITY COUNCIL,Local Government,ocds-0c46vo-0136-f0943f88-ae1a-e711-80dd-005056b64545,Deloitte LLP,,1,
2017-07-19 22:06:41.489544+00,2017-08-11 00:00:00+00,2018-02-28 00:00:00+00,Bristol City Council,BRISTOL CITY COUNCIL,Local Government,ocds-0c46vo-0136-f0943f88-ae1a-e711-80dd-005056b64545,Deloitte LLP,,1,
2017-07-19 22:06:41.489544+00,2017-08-11 00:00:00+00,2018-02-28 00:00:00+00,Bristol City Council,BRISTOL CITY COUNCIL,Local Government,ocds-0c46vo-0136-f0943f88-ae1a-e711-80dd-005056b64545,Deloitte LLP,,1,
2017-07-19 22:06:41.489544+00,2017-08-11 00:00:00+00,2018-02-28 00:00:00+00,Bristol City Council,BRISTOL CITY COUNCIL,Local Government,ocds-0c46vo-0136-f0943f88-ae1a-e711-80dd-005056b64545,Deloitte LLP,,1,
2017-07-19 22:06:41.489544+00,2017-08-11 00:00:00+00,2018-02-28 00:00:00+00,Bristol City Council,BRISTOL CITY COUNCIL,Local Government,ocds-0c46vo-0136-f0943f88-ae1a-e711-80dd-005056b64545,Deloitte LLP,,1,
2017-07-19 22:06:41.489544+00,2017-08-11 00:00:00+00,2018-02-28 00:00:00+00,Bristol City Council,BRISTOL CITY COUNCIL,Local Government,ocds-0c46vo-0136-f0943f88-ae1a-e711-80dd-005056b64545,Deloitte LLP,,1,
2017-07-19 22:06:41.489544+00,2017-08-11 00:00:00+00,2018-02-28 00:00:00+00,Bristol City Council,BRISTOL CITY COUNCIL,Local Government,ocds-0c46vo-0136-f0943f88-ae1a-e711-80dd-005056b64545,Deloitte LLP,,1,
2017-07-19 22:06:41.489544+00,2017-08-11 00:00:00+00,2018-02-28 00:00:00+00,Bristol City Council,BRISTOL CITY COUNCIL,Local Government,ocds-0c46vo-0136-f0943f88-ae1a-e711-80dd-005056b64545,Deloitte LLP,,1,
2017-07-19 22:06:41.489544+00,2017-08-11 00:00:00+00,2018-02-28 00:00:00+00,Bristol City Council,BRISTOL CITY COUNCIL,Local Government,ocds-0c46vo-0136-f0943f88-ae1a-e711-80dd-005056b64545,Deloitte LLP,,1,
2017-07-19 22:06:41.489544+00,2017-08-11 00:00:00+00,2018-02-28 00:00:00+00,Bristol City Council,BRISTOL CITY COUNCIL,Local Government,ocds-0c46vo-0136-f0943f88-ae1a-e711-80dd-005056b64545,Deloitte LLP,,1,
2017-07-19 22:06:41.489544+00,2017-08-11 00:00:00+00,2018-02-28 00:00:00+00,Bristol City Council,BRISTOL CITY COUNCIL,Local Government,ocds-0c46vo-0136-f0943f88-ae1a-e711-80dd-005056b64545,Deloitte LLP,,1,
2017-07-19 22:06:41.489544+00,2017-08-11 00:00:00+00,2018-02-28 00:00:00+00,Bristol City Council,BRISTOL CITY COUNCIL,Local Government,ocds-0c46vo-0136-f0943f88-ae1a-e711-80dd-005056b64545,Deloitte LLP,,1,
2017-07-19 22:06:41.489544+00,2017-08-11 00:00:00+00,2018-02-28 00:00:00+00,Bristol City Council,BRISTOL CITY COUNCIL,Local Government,ocds-0c46vo-0136-f0943f88-ae1a-e711-80dd-005056b64545,Deloitte LLP,,1,
2017-07-19 22:06:41.489544+00,2017-08-11 00:00:00+00,2018-02-28 00:00:00+00,Bristol City Council,BRISTOL CITY COUNCIL,Local Government,ocds-0c46vo-0136-f0943f88-ae1a-e711-80dd-005056b64545,Deloitte LLP,,1,
2017-07-19 22:06:41.489544+00,2017-08-11 00:00:00+00,2018-02-28 00:00:00+00,Bristol City Council,BRISTOL CITY COUNCIL,Local Government,ocds-0c46vo-0136-f0943f88-ae1a-e711-80dd-005056b64545,Deloitte LLP,,1,
2017-07-19 22:06:41.489544+00,2017-08-11 00:00:00+00,2018-02-28 00:00:00+00,Bristol City Council,BRISTOL CITY COUNCIL,Local Government,ocds-0c46vo-0136-f0943f88-ae1a-e711-80dd-005056b64545,Deloitte LLP,,1,
2017-07-19 22:06:41.489544+00,2017-08-11 00:00:00+00,2018-02-28 00:00:00+00,Bristol City Council,BRISTOL CITY COUNCIL,Local Government,ocds-0c46vo-0136-f0943f88-ae1a-e711-80dd-005056b64545,Deloitte LLP,,1,
2017-07-19 22:06:41.489544+00,2017-08-11 00:00:00+00,2018-02-28 00:00:00+00,Bristol City Council,BRISTOL CITY COUNCIL,Local Government,ocds-0c46vo-0136-f0943f88-ae1a-e711-80dd-005056b64545,Deloitte LLP,,1,
2017-07-19 22:06:41.489544+00,2017-08-11 00:00:00+00,2018-02-28 00:00:00+00,Bristol City Council,BRISTOL CITY COUNCIL,Local Government,ocds-0c46vo-0136-f0943f88-ae1a-e711-80dd-005056b64545,Deloitte LLP,,1,
2017-07-19 22:06:41.489544+00,2017-08-11 00:00:00+00,2018-02-28 00:00:00+00,Bristol City Council,BRISTOL CITY COUNCIL,Local Government,ocds-0c46vo-0136-f0943f88-ae1a-e711-80dd-005056b64545,Deloitte LLP,,1,
2017-07-19 22:06:41.489544+00,2017-08-11 00:00:00+00,2018-02-28 00:00:00+00,Bristol City Council,BRISTOL CITY COUNCIL,Local Government,ocds-0c46vo-0136-f0943f88-ae1a-e711-80dd-005056b64545,Deloitte LLP,,1,
2017-07-19 22:06:41.489544+00,2017-08-11 00:00:00+00,2018-02-28 00:00:00+00,Bristol City Council,BRISTOL CITY COUNCIL,Local Government,ocds-0c46vo-0136-f0943f88-ae1a-e711-80dd-005056b64545,Deloitte LLP,,1,
2017-07-19 22:06:41.489544+00,2017-08-11 00:00:00+00,2018-02-28 00:00:00+00,Bristol City Council,BRISTOL CITY COUNCIL,Local Government,ocds-0c46vo-0136-f0943f88-ae1a-e711-80dd-005056b64545,Deloitte LLP,,1,
2017-07-19 22:06:41.489544+00,2017-08-11 00:00:00+00,2018-02-28 00:00:00+00,Bristol City Council,BRISTOL CITY COUNCIL,Local Government,ocds-0c46vo-0136-f0943f88-ae1a-e711-80dd-005056b64545,Deloitte LLP,,1,
2017-07-19 22:06:41.489544+00,2017-08-11 00:00:00+00,2018-02-28 00:00:00+00,Bristol City Council,BRISTOL CITY COUNCIL,Local Government,ocds-0c46vo-0136-f0943f88-ae1a-e711-80dd-005056b64545,Deloitte LLP,,1,
2017-07-19 22:06:41.489544+00,2017-08-11 00:00:00+00,2018-02-28 00:00:00+00,Bristol City Council,BRISTOL CITY COUNCIL,Local Government,ocds-0c46vo-0136-f0943f88-ae1a-e711-80dd-005056b64545,Deloitte LLP,,1,
2017-07-19 22:06:41.489544+00,2017-08-11 00:00:00+00,2018-02-28 00:00:00+00,Bristol City Council,BRISTOL CITY COUNCIL,Local Government,ocds-0c46vo-0136-f0943f88-ae1a-e711-80dd-005056b64545,Deloitte LLP,,1,
2017-07-19 22:06:41.489544+00,2017-08-11 00:00:00+00,2018-02-28 00:00:00+00,Bristol City Council,BRISTOL CITY COUNCIL,Local Government,ocds-0c46vo-0136-f0943f88-ae1a-e711-80dd-005056b64545,Deloitte LLP,,1,
2017-07-19 22:06:41.489544+00,2017-08-11 00:00:00+00,2018-02-28 00:00:00+00,Bristol City Council,BRISTOL CITY COUNCIL,Local Government,ocds-0c46vo-0136-f0943f88-ae1a-e711-80dd-005056b64545,Deloitte LLP,,1,
2017-07-19 22:06:41.489544+00,2017-08-11 00:00:00+00,2018-02-28 00:00:00+00,Bristol City Council,BRISTOL CITY COUNCIL,Local Government,ocds-0c46vo-0136-f0943f88-ae1a-e711-80dd-005056b64545,Deloitte LLP,,1,
2017-07-19 22:06:41.489544+00,2017-08-11 00:00:00+00,2018-02-28 00:00:00+00,Bristol City Council,BRISTOL CITY COUNCIL,Local Government,ocds-0c46vo-0136-f0943f88-ae1a-e711-80dd-005056b64545,Deloitte LLP,,1,
2018-12-18 00:00:00+00,,,Scottish Enterprise,SCOTTISH ENTERPRISE,Devolved Government,ocds-0c46vo-0353-DEC340235,Deloitte LLP,149961.0,1,GBP
2018-12-18 00:00:00+00,,,Scottish Enterprise,SCOTTISH ENTERPRISE,Devolved Government,ocds-0c46vo-0353-DEC340235,Deloitte LLP,149961.0,1,GBP
2018-12-18 00:00:00+00,,,Scottish Enterprise,SCOTTISH ENTERPRISE,Devolved Government,ocds-0c46vo-0353-DEC340235,Deloitte LLP,149961.0,1,GBP
2018-12-18 00:00:00+00,,,Scottish Enterprise,SCOTTISH ENTERPRISE,Devolved Government,ocds-0c46vo-0353-DEC340235,Deloitte LLP,149961.0,1,GBP
2018-12-18 00:00:00+00,,,Scottish Enterprise,SCOTTISH ENTERPRISE,Devolved Government,ocds-0c46vo-0353-DEC340235,Deloitte LLP,149961.0,1,GBP
2018-12-18 00:00:00+00,,,Scottish Enterprise,SCOTTISH ENTERPRISE,Devolved Government,ocds-0c46vo-0353-DEC340235,Deloitte LLP,149961.0,1,GBP
2018-12-18 00:00:00+00,,,Scottish Enterprise,SCOTTISH ENTERPRISE,Devolved Government,ocds-0c46vo-0353-DEC340235,Deloitte LLP,149961.0,1,GBP
2018-12-18 00:00:00+00,,,Scottish Enterprise,SCOTTISH ENTERPRISE,Devolved Government,ocds-0c46vo-0353-DEC340235,Deloitte LLP,149961.0,1,GBP
2018-12-18 00:00:00+00,,,Scottish Enterprise,SCOTTISH ENTERPRISE,Devolved Government,ocds-0c46vo-0353-DEC340235,Deloitte LLP,149961.0,1,GBP
2018-12-18 00:00:00+00,,,Scottish Enterprise,SCOTTISH ENTERPRISE,Devolved Government,ocds-0c46vo-0353-DEC340235,Deloitte LLP,149961.0,1,GBP
2019-04-17 00:00:00+00,,,Education Authority,,,ocds-0c46vo-0353-APR292046,Deloitte — Main Account MCS/LLP,650000.0,1,GBP
2019-04-24 00:00:00+00,,,Ards and North Down Borough Council,,,ocds-0c46vo-0353-APR292631,Deloitte — Main Account MCS/LLP,138060.0,1,GBP
2018-07-10 00:00:00+00,,,Scottish Futures Trust Limited,,,ocds-0c46vo-0353-JUL324641,Deloitte LLP,85000.0,1,GBP
2019-04-11 18:36:14+00,2019-01-29 00:00:00+00,2019-04-30 00:00:00+00,Homes England (the name adopted by the Homes and Communities Agency),,,ocds-0c46vo-0001-434f3e73-a879-478e-9740-f960b0ec21d9,Deloitte LLP,105200,1,GBP
2019-04-16 12:45:15+00,2019-04-11 00:00:00+00,2019-04-12 00:00:00+00,Department For Transport,DEPARTMENT FOR TRANSPORT,Central Government,ocds-0c46vo-0001-fd040e7c-b1f1-45f0-8f9d-d468c2ad8ee1,DELOITTE,152800,1,GBP
2019-04-16 12:45:15+00,2019-04-11 00:00:00+00,2019-04-12 00:00:00+00,Department For Transport,DEPARTMENT FOR TRANSPORT,Central Government,ocds-0c46vo-0001-fd040e7c-b1f1-45f0-8f9d-d468c2ad8ee1,DELOITTE,152800,1,GBP
2019-04-16 12:45:15+00,2019-04-11 00:00:00+00,2019-04-12 00:00:00+00,Department For Transport,DEPARTMENT FOR TRANSPORT,Central Government,ocds-0c46vo-0001-fd040e7c-b1f1-45f0-8f9d-d468c2ad8ee1,DELOITTE,152800,1,GBP
2019-04-16 12:45:15+00,2019-04-11 00:00:00+00,2019-04-12 00:00:00+00,Department For Transport,DEPARTMENT FOR TRANSPORT,Central Government,ocds-0c46vo-0001-fd040e7c-b1f1-45f0-8f9d-d468c2ad8ee1,DELOITTE,152800,1,GBP
2019-04-16 12:45:15+00,2019-04-11 00:00:00+00,2019-04-12 00:00:00+00,Department For Transport,DEPARTMENT FOR TRANSPORT,Central Government,ocds-0c46vo-0001-fd040e7c-b1f1-45f0-8f9d-d468c2ad8ee1,DELOITTE,152800,1,GBP
2019-04-16 12:45:15+00,2019-04-11 00:00:00+00,2019-04-12 00:00:00+00,Department For Transport,DEPARTMENT FOR TRANSPORT,Central Government,ocds-0c46vo-0001-fd040e7c-b1f1-45f0-8f9d-d468c2ad8ee1,DELOITTE,152800,1,GBP
2019-04-16 12:45:15+00,2019-04-11 00:00:00+00,2019-04-12 00:00:00+00,Department For Transport,DEPARTMENT FOR TRANSPORT,Central Government,ocds-0c46vo-0001-fd040e7c-b1f1-45f0-8f9d-d468c2ad8ee1,DELOITTE,152800,1,GBP
2019-04-16 12:45:15+00,2019-04-11 00:00:00+00,2019-04-12 00:00:00+00,Department For Transport,DEPARTMENT FOR TRANSPORT,Central Government,ocds-0c46vo-0001-fd040e7c-b1f1-45f0-8f9d-d468c2ad8ee1,DELOITTE,152800,1,GBP
2019-04-16 12:45:15+00,2019-04-11 00:00:00+00,2019-04-12 00:00:00+00,Department For Transport,DEPARTMENT FOR TRANSPORT,Central Government,ocds-0c46vo-0001-fd040e7c-b1f1-45f0-8f9d-d468c2ad8ee1,DELOITTE,152800,1,GBP
2019-04-16 12:45:15+00,2019-04-11 00:00:00+00,2019-04-12 00:00:00+00,Department For Transport,DEPARTMENT FOR TRANSPORT,Central Government,ocds-0c46vo-0001-fd040e7c-b1f1-45f0-8f9d-d468c2ad8ee1,DELOITTE,152800,1,GBP
2019-04-26 12:22:11+00,2019-02-07 00:00:00+00,2019-04-19 00:00:00+00,Ministry of Defence : Ministry of Defence,,,ocds-0c46vo-0001-6b8e3a2f-344d-4035-829c-17440e3803ef,Deloitte LLP,242200,1,GBP
2019-03-07 00:00:00+00,,,University Of Edinburgh,,,ocds-0c46vo-0353-MAR347552,Deloitte LLP,100000.0,1,GBP
